,0
2014-01-29,-40.1037725
2014-01-30,-36.02093333333333
2014-01-31,-23.8167475
2014-02-01,-11.8030575
2014-02-02,-4.011265833333333
2014-02-03,-15.921585833333333
2014-02-05,-16.669707499999998
2014-02-06,-32.126826666666666
2014-02-07,-24.14914
2014-02-08,-17.064814166666668
2014-02-09,-15.181271666666666
2014-02-10,-8.317489166666666
2014-02-11,-23.233684166666666
2014-02-12,-21.451305
2014-02-13,-24.534198333333332
2014-02-14,-16.391875833333334
2014-02-15,-16.66678
2014-02-16,-15.299235000000001
2014-02-17,-3.8815275000000002
2014-02-18,-2.5966799999999983
2014-02-19,0.19309666666666794
2014-02-20,1.8892491666666682
2014-02-21,-10.390805
2014-02-22,-12.60177
2014-02-23,-3.9472866666666655
2014-02-24,-4.855515833333333
2014-02-25,-5.207729166666665
2014-02-26,-18.766492500000002
2014-02-27,-24.709954999999997
2014-02-28,-17.95214833333333
2014-03-01,-6.208259999999998
2014-03-02,-6.314159166666667
2014-03-03,-16.50737
2014-03-04,-29.971865833333336
2014-03-05,-16.066085833333332
2014-03-06,-14.275491666666667
2014-03-07,-17.671636666666668
2014-03-08,-11.696264166666666
2014-03-09,-7.241636666666667
2014-03-10,-5.027468333333334
2014-03-11,-4.7532475000000005
2014-03-12,-6.425410833333333
2014-03-13,-16.885208333333335
2014-03-14,-12.764173333333332
2014-03-15,-5.287459999999999
2014-03-16,-1.0840774999999987
2014-03-17,-14.494661666666666
2014-03-18,-16.353984166666667
